index,true,top1,top1_correct,top3_correct,questions_asked
35,Chronic Cholestasis,Chronic Cholestasis,True,True,5
514,Hypertension ,Hypertension ,True,True,10
3168,Migraine,Migraine,True,True,6
1813,Dengue,Dengue,True,True,5
798,Urinary Tract Infection,Urinary Tract Infection,True,True,9
3896,Allergy,Allergy,True,True,10
1658,Allergy,Allergy,True,True,10
4091,Hyperthyroidism,Hyperthyroidism,True,True,6
1329,Bronchial Asthma,Bronchial Asthma,True,True,7
3387,Tuberculosis,Tuberculosis,True,True,5
3324,Chronic Cholestasis,Chronic Cholestasis,True,True,5
891,Diabetes ,Diabetes ,True,True,5
4864,Common Cold,Common Cold,True,True,5
197,Hepatitis A,Hepatitis A,True,True,5
2814,Common Cold,Common Cold,True,True,5
43,Drug Reaction,Drug Reaction,True,True,6
4845,Diabetes ,Diabetes ,True,True,5
1025,Hepatitis B,Hepatitis B,True,True,5
699,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
445,Chronic Cholestasis,Chronic Cholestasis,True,True,5
2188,Paralysis (brain hemorrhage),Paralysis (brain hemorrhage),True,True,7
642,Hepatitis E,Hepatitis E,True,True,4
2562,Hepatitis B,Hepatitis B,True,True,5
2926,Malaria,Malaria,True,True,5
264,Common Cold,Common Cold,True,True,8
2418,Vertigo,Vertigo,True,True,6
2767,Hepatitis B,Hepatitis B,True,True,5
4533,Hepatitis E,Hepatitis E,True,True,4
4396,Bronchial Asthma,Bronchial Asthma,True,True,7
1513,Dimorphic Hemmorhoids (piles),AIDS,False,False,20
4041,Hepatitis E,Hepatitis E,True,True,4
4136,Vertigo,Vertigo,True,True,6
3189,Hyperthyroidism,Hyperthyroidism,True,True,6
1664,GERD,GERD,True,True,6
3418,Malaria,Malaria,True,True,5
469,Peptic Ulcer Disease,Peptic Ulcer Disease,True,True,6
2440,Psoriasis,Psoriasis,True,True,5
3635,Pneumonia,Pneumonia,True,True,5
601,Hepatitis A,Hepatitis A,True,True,5
3102,Pneumonia,Pneumonia,True,True,5
3160,Chronic Cholestasis,Chronic Cholestasis,True,True,5
3376,Jaundice,Jaundice,True,True,6
4062,Chronic Cholestasis,Chronic Cholestasis,True,True,5
2853,Alcoholic Hepatitis,Alcoholic Hepatitis,True,True,5
3007,Jaundice,Jaundice,True,True,6
3948,Cervical Spondylosis,Cervical Spondylosis,True,True,6
602,Hepatitis A,Hepatitis A,True,True,5
2742,Vertigo,Vertigo,True,True,6
3749,Typhoid,Typhoid,True,True,5
108,Hypertension ,Hypertension ,True,True,5
2387,Hypoglycemia,Hypoglycemia,True,True,5
2461,Allergy,Allergy,True,True,10
1407,Dengue,Dengue,True,True,5
1992,Arthritis,AIDS,False,False,20
4394,Diabetes ,Diabetes ,True,True,5
3157,Fungal Infection,Fungal Infection,True,True,5
3650,Allergy,Allergy,True,True,10
392,Psoriasis,Psoriasis,True,True,17
1974,Hypoglycemia,Hypoglycemia,True,True,8
1012,Hepatitis A,Hepatitis A,True,True,5
2151,Hypertension ,Hypertension ,True,True,14
3713,Hepatitis E,Hepatitis E,True,True,4
4917,Urinary Tract Infection,Urinary Tract Infection,True,True,9
1727,Gastroenteritis,Gastroenteritis,True,True,17
1487,Tuberculosis,Tuberculosis,True,True,5
412,Fungal Infection,Fungal Infection,True,True,14
3963,Pneumonia,Pneumonia,True,True,5
1759,Migraine,Migraine,True,True,9
3212,Jaundice,Jaundice,True,True,6
1916,Pneumonia,Pneumonia,True,True,9
2306,Tuberculosis,Tuberculosis,True,True,5
3098,Hepatitis E,Hepatitis E,True,True,4
1453,Hepatitis D,Chronic Cholestasis,False,True,5
4716,Allergy,Allergy,True,True,10
3014,Hepatitis C,Hepatitis C,True,True,6
3746,Malaria,Malaria,True,True,5
4854,Chickenpox,Chickenpox,True,True,5
2332,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
1820,Typhoid,Typhoid,True,True,5
3228,Varicose Veins,Varicose Veins,True,True,6
4724,Bronchial Asthma,Bronchial Asthma,True,True,7
1144,Hyperthyroidism,Hyperthyroidism,True,True,6
1649,Fungal Infection,Fungal Infection,True,True,5
2838,Bronchial Asthma,Bronchial Asthma,True,True,7
3799,Pneumonia,Pneumonia,True,True,5
4360,Jaundice,Jaundice,True,True,6
1766,Cervical Spondylosis,Cervical Spondylosis,True,True,6
1239,Fungal Infection,Fungal Infection,True,True,5
453,Drug Reaction,Drug Reaction,True,True,6
2304,Tuberculosis,Heart Attack,False,True,6
2322,Pneumonia,Pneumonia,True,True,5
4370,Alcoholic Hepatitis,Alcoholic Hepatitis,True,True,5
619,Hepatitis B,Hepatitis B,True,True,5
3932,Acne,Acne,True,True,7
4060,Allergy,Allergy,True,True,10
3103,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
2472,Cervical Spondylosis,Cervical Spondylosis,True,True,6
2823,Arthritis,Arthritis,True,True,7
4894,Malaria,Malaria,True,True,5
2772,Tuberculosis,Tuberculosis,True,True,5
955,Paralysis (brain hemorrhage),Paralysis (brain hemorrhage),True,True,10
3890,Vertigo,Vertigo,True,True,6
2618,Arthritis,Arthritis,True,True,7
162,Chickenpox,Chickenpox,True,True,5
3015,Hepatitis D,Hepatitis D,True,True,5
1139,Hypothyroidism,Hypothyroidism,True,True,6
518,Hypertension ,Hypertension ,True,True,5
3087,Cervical Spondylosis,Cervical Spondylosis,True,True,6
1334,Hypertension ,Hypertension ,True,True,10
4896,Dengue,Dengue,True,True,5
582,Dengue,Dengue,True,True,5
4613,Hepatitis C,Hepatitis C,True,True,6
1017,Hepatitis A,Hepatitis A,True,True,5
711,Varicose Veins,Varicose Veins,True,True,6
3195,Urinary Tract Infection,Urinary Tract Infection,True,True,9
3505,Hepatitis B,Hepatitis B,True,True,5
2836,Diabetes ,Diabetes ,True,True,5
2657,Hypoglycemia,Hypoglycemia,True,True,5
1632,Impetigo,Impetigo,True,True,10
51,Peptic Ulcer Disease,Peptic Ulcer Disease,True,True,6
793,Urinary Tract Infection,AIDS,False,True,20
2995,GERD,GERD,True,True,6
2977,Tuberculosis,Tuberculosis,True,True,5
3571,Drug Reaction,Drug Reaction,True,True,6
3726,Vertigo,Vertigo,True,True,6
4883,Drug Reaction,Drug Reaction,True,True,6
4492,Hepatitis E,Hepatitis E,True,True,4
1102,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
824,Fungal Infection,Fungal Infection,True,True,5
1137,Hypothyroidism,Hypothyroidism,True,True,6
4765,Bronchial Asthma,Bronchial Asthma,True,True,7
3239,Fungal Infection,Fungal Infection,True,True,5
4924,Drug Reaction,Drug Reaction,True,True,6
4783,Pneumonia,Pneumonia,True,True,5
3880,Common Cold,Common Cold,True,True,5
4638,Peptic Ulcer Disease,Peptic Ulcer Disease,True,True,6
875,Peptic Ulcer Disease,Peptic Ulcer Disease,True,True,11
4596,Drug Reaction,Drug Reaction,True,True,6
167,Chickenpox,Chickenpox,True,True,9
700,Heart Attack,Heart Attack,True,True,6
4455,Pneumonia,Pneumonia,True,True,5
3078,Chronic Cholestasis,Chronic Cholestasis,True,True,5
1357,Cervical Spondylosis,Cervical Spondylosis,True,True,6
3674,Tuberculosis,Tuberculosis,True,True,5
3216,Typhoid,Typhoid,True,True,5
3214,Chickenpox,Chickenpox,True,True,5
1941,Varicose Veins,Varicose Veins,True,True,6
2527,Common Cold,Common Cold,True,True,5
2512,Migraine,Migraine,True,True,6
3022,Heart Attack,Heart Attack,True,True,6
1312,Gastroenteritis,Gastroenteritis,True,True,17
4208,Common Cold,Common Cold,True,True,5
4553,GERD,GERD,True,True,6
4723,Gastroenteritis,Gastroenteritis,True,True,6
4498,Heart Attack,Heart Attack,True,True,6
2132,Gastroenteritis,Gastroenteritis,True,True,17
1302,Diabetes ,Diabetes ,True,True,17
1115,Heart Attack,Heart Attack,True,True,12
8,Fungal Infection,Fungal Infection,True,True,5
2092,Drug Reaction,Drug Reaction,True,True,6
4251,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
3501,Chickenpox,Chickenpox,True,True,5
1057,Hepatitis E,Hepatitis E,True,True,4
708,Heart Attack,Heart Attack,True,True,6
4849,Migraine,Migraine,True,True,6
2356,Varicose Veins,Varicose Veins,True,True,6
3484,Impetigo,Impetigo,True,True,6
589,Dengue,Dengue,True,True,5
4092,Hypoglycemia,Hypoglycemia,True,True,5
3492,Diabetes ,Diabetes ,True,True,5
4075,Chickenpox,Chickenpox,True,True,5
533,Cervical Spondylosis,Cervical Spondylosis,True,True,6
4185,Chronic Cholestasis,Chronic Cholestasis,True,True,5
104,Hypertension ,Hypertension ,True,True,10
7,Fungal Infection,Fungal Infection,True,True,9
3170,Paralysis (brain hemorrhage),Paralysis (brain hemorrhage),True,True,7
3590,Hepatitis E,Hepatitis E,True,True,4
1669,GERD,GERD,True,True,13
305,Varicose Veins,Varicose Veins,True,True,6
872,Peptic Ulcer Disease,Peptic Ulcer Disease,True,True,17
4797,Fungal Infection,Fungal Infection,True,True,5
65,AIDS,AIDS,True,True,7
4127,Pneumonia,Pneumonia,True,True,5
283,Dimorphic Hemmorhoids (piles),AIDS,False,False,20
3904,Bronchial Asthma,Bronchial Asthma,True,True,7
3807,Arthritis,Arthritis,True,True,7
3662,Paralysis (brain hemorrhage),Paralysis (brain hemorrhage),True,True,7
2970,Typhoid,Typhoid,True,True,5
630,Hepatitis D,Hepatitis D,True,True,5
1293,AIDS,AIDS,True,True,20
3967,Hypothyroidism,Hypothyroidism,True,True,6
1769,Cervical Spondylosis,Cervical Spondylosis,True,True,6
4771,Malaria,Malaria,True,True,5
1368,Paralysis (brain hemorrhage),Paralysis (brain hemorrhage),True,True,7
4308,Chronic Cholestasis,Chronic Cholestasis,True,True,5
143,Jaundice,Jaundice,True,True,6
2938,Pneumonia,Pneumonia,True,True,5
4589,Urinary Tract Infection,Urinary Tract Infection,True,True,9
4833,Vertigo,Vertigo,True,True,6
2820,Hyperthyroidism,Hyperthyroidism,True,True,6
3310,Varicose Veins,Varicose Veins,True,True,6
3631,Hepatitis E,Hepatitis E,True,True,4
3923,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
36,Chronic Cholestasis,Chronic Cholestasis,True,True,5
813,Impetigo,Impetigo,True,True,6
351,Arthritis,Arthritis,True,True,7
4438,Hypertension ,Hypertension ,True,True,5
1198,Acne,Acne,True,True,7
1079,Tuberculosis,Tuberculosis,True,True,5
3425,Hepatitis D,Hepatitis D,True,True,5
2303,Tuberculosis,Tuberculosis,True,True,5
1128,Varicose Veins,Varicose Veins,True,True,6
4133,Hypoglycemia,Hypoglycemia,True,True,5
4461,Hypoglycemia,Hypoglycemia,True,True,5
729,Hypothyroidism,Hypothyroidism,True,True,6
543,Paralysis (brain hemorrhage),Paralysis (brain hemorrhage),True,True,7
896,Diabetes ,Diabetes ,True,True,5
2918,Diabetes ,Diabetes ,True,True,5
371,Acne,Acne,True,True,7
2797,Bronchial Asthma,Bronchial Asthma,True,True,7
1105,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
1653,Allergy,Allergy,True,True,18
1548,Hypothyroidism,Hypothyroidism,True,True,6
3734,Chronic Cholestasis,Chronic Cholestasis,True,True,5
2763,Chickenpox,Chickenpox,True,True,5
977,Malaria,Malaria,True,True,5
1617,Urinary Tract Infection,Urinary Tract Infection,True,True,9
4516,AIDS,AIDS,True,True,7
1283,Peptic Ulcer Disease,Peptic Ulcer Disease,True,True,6
758,Osteoarthritis,Osteoarthritis,True,True,6
3737,AIDS,AIDS,True,True,7
853,Chronic Cholestasis,Chronic Cholestasis,True,True,5
4846,Gastroenteritis,Gastroenteritis,True,True,6
4658,Tuberculosis,Tuberculosis,True,True,5
3818,Peptic Ulcer Disease,Peptic Ulcer Disease,True,True,6
4567,Chickenpox,Chickenpox,True,True,5
2474,Jaundice,Jaundice,True,True,6
1707,AIDS,AIDS,True,True,9
1812,Dengue,Dengue,True,True,5
2107,Peptic Ulcer Disease,Peptic Ulcer Disease,True,True,6
4372,Common Cold,Common Cold,True,True,5
1512,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
4643,Hypertension ,Hypertension ,True,True,5
1011,Hepatitis A,Hepatitis A,True,True,5
3277,Urinary Tract Infection,Urinary Tract Infection,True,True,9
435,GERD,GERD,True,True,11
2806,Typhoid,Typhoid,True,True,5
1576,Osteoarthritis,Osteoarthritis,True,True,6
2759,Cervical Spondylosis,Cervical Spondylosis,True,True,6
3489,Drug Reaction,Drug Reaction,True,True,6
2458,Impetigo,Impetigo,True,True,6
3614,AIDS,AIDS,True,True,7
297,Heart Attack,Heart Attack,True,True,15
4569,Typhoid,Typhoid,True,True,5
2507,AIDS,AIDS,True,True,7
2993,Fungal Infection,Fungal Infection,True,True,5
3111,Vertigo,Vertigo,True,True,6
1600,Acne,Acne,True,True,7
256,Tuberculosis,Tuberculosis,True,True,5
61,AIDS,AIDS,True,True,9
2832,Chronic Cholestasis,Chronic Cholestasis,True,True,5
2414,Vertigo,Vertigo,True,True,9
4165,Alcoholic Hepatitis,Alcoholic Hepatitis,True,True,5
769,Arthritis,Arthritis,True,True,7
3205,Diabetes ,Diabetes ,True,True,5
1946,Varicose Veins,Varicose Veins,True,True,6
4172,Hypothyroidism,Hypothyroidism,True,True,6
3220,Hepatitis D,Hepatitis D,True,True,5
4009,Hyperthyroidism,Hyperthyroidism,True,True,6
2550,Gastroenteritis,Gastroenteritis,True,True,6
1776,Paralysis (brain hemorrhage),Paralysis (brain hemorrhage),True,True,7
2716,Hypertension ,Hypertension ,True,True,5
1787,Jaundice,Jaundice,True,True,6
3773,Allergy,Allergy,True,True,10
1371,Jaundice,Jaundice,True,True,6
4026,Gastroenteritis,Gastroenteritis,True,True,6
73,Diabetes ,Diabetes ,True,True,5
4423,Vertigo,Vertigo,True,True,6
1655,Allergy,Allergy,True,True,10
1238,Fungal Infection,Fungal Infection,True,True,5
722,Hypothyroidism,Hypothyroidism,True,True,14
3814,Allergy,Allergy,True,True,10
41,Drug Reaction,Drug Reaction,True,True,13
2245,Hepatitis A,Hepatitis A,True,True,5
3119,Chronic Cholestasis,Chronic Cholestasis,True,True,5
4856,Typhoid,Typhoid,True,True,5
1004,Typhoid,Typhoid,True,True,5
3793,Hepatitis C,Hepatitis C,True,True,6
1173,Arthritis,Arthritis,True,True,7
1956,Hypothyroidism,Hypothyroidism,True,True,6
1187,Vertigo,Vertigo,True,True,9
3848,Arthritis,Arthritis,True,True,7
3648,Impetigo,Impetigo,True,True,6
1194,Acne,Acne,True,True,7
4077,Typhoid,Typhoid,True,True,5
2862,Hypoglycemia,Hypoglycemia,True,True,5
86,Gastroenteritis,Gastroenteritis,True,True,6
3363,Allergy,Allergy,True,True,10
391,Psoriasis,Psoriasis,True,True,5
3343,Hepatitis D,Hepatitis D,True,True,5
1405,Dengue,Dengue,True,True,5
799,Urinary Tract Infection,Urinary Tract Infection,True,True,9
3891,Acne,Acne,True,True,7
3748,Dengue,Dengue,True,True,5
4044,Common Cold,Common Cold,True,True,5
1898,Tuberculosis,Tuberculosis,True,True,5
1932,Heart Attack,Heart Attack,True,True,15
4391,Drug Reaction,Drug Reaction,True,True,6
2812,Alcoholic Hepatitis,Alcoholic Hepatitis,True,True,5
4153,Cervical Spondylosis,Cervical Spondylosis,True,True,6
4019,Allergy,Allergy,True,True,10
1147,Hyperthyroidism,Hyperthyroidism,True,True,6
4231,Gastroenteritis,Gastroenteritis,True,True,6
196,Hepatitis A,Hepatitis A,True,True,8
3193,Vertigo,Vertigo,True,True,6
3217,Hepatitis A,Hepatitis A,True,True,5
3178,Hepatitis C,Hepatitis C,True,True,6
1214,Psoriasis,Psoriasis,True,True,5
1899,Tuberculosis,Tuberculosis,True,True,5
760,Arthritis,Arthritis,True,True,7
1274,Drug Reaction,Drug Reaction,True,True,7
1597,Vertigo,Vertigo,True,True,9
2893,Hepatitis E,Hepatitis E,True,True,4
2427,Acne,Acne,True,True,7
97,Bronchial Asthma,Bronchial Asthma,True,True,7
4588,Acne,Acne,True,True,7
1001,Typhoid,Typhoid,True,True,5
2549,Diabetes ,Diabetes ,True,True,5
320,Hyperthyroidism,Hyperthyroidism,True,True,6
4345,Impetigo,Impetigo,True,True,6
1161,Osteoarthritis,Osteoarthritis,True,True,6
4307,GERD,GERD,True,True,6
893,Diabetes ,Diabetes ,True,True,5
4773,Dengue,Dengue,True,True,5
2371,Hyperthyroidism,Hyperthyroidism,True,True,6
1070,Tuberculosis,Tuberculosis,True,True,5
52,Peptic Ulcer Disease,Peptic Ulcer Disease,True,True,17
4352,AIDS,AIDS,True,True,7
3020,Pneumonia,Pneumonia,True,True,5
3071,Acne,Acne,True,True,7
3051,Dengue,Dengue,True,True,5
1980,Osteoarthritis,Osteoarthritis,True,True,6
3579,Cervical Spondylosis,Cervical Spondylosis,True,True,6
4349,Chronic Cholestasis,Chronic Cholestasis,True,True,5
3628,Hepatitis B,Hepatitis B,True,True,5
3207,Bronchial Asthma,Bronchial Asthma,True,True,7
639,Hepatitis D,Hepatitis D,True,True,5
3535,Bronchial Asthma,Bronchial Asthma,True,True,7
266,Common Cold,Common Cold,True,True,10
1704,AIDS,AIDS,True,True,7
268,Common Cold,Common Cold,True,True,5
1096,Pneumonia,Pneumonia,True,True,9
417,Fungal Infection,Fungal Infection,True,True,9
3747,Chickenpox,Chickenpox,True,True,5
2750,Chronic Cholestasis,Chronic Cholestasis,True,True,5
3278,Psoriasis,Psoriasis,True,True,5
2899,Heart Attack,Heart Attack,True,True,6
1994,Arthritis,Arthritis,True,True,7
96,Bronchial Asthma,Bronchial Asthma,True,True,9
84,Gastroenteritis,Gastroenteritis,True,True,6
3215,Dengue,Dengue,True,True,5
4113,Paralysis (brain hemorrhage),Paralysis (brain hemorrhage),True,True,7
3396,Osteoarthritis,Osteoarthritis,True,True,6
492,Gastroenteritis,Gastroenteritis,True,True,17
4905,Common Cold,Common Cold,True,True,5
675,Common Cold,Common Cold,True,True,5
3287,Diabetes ,Diabetes ,True,True,5
831,Allergy,Allergy,True,True,10
1802,Chickenpox,Chickenpox,True,True,5
4777,Hepatitis C,Hepatitis C,True,True,6
960,Jaundice,Jaundice,True,True,6
2014,Acne,Acne,True,True,7
692,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
2331,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
4472,Chronic Cholestasis,Chronic Cholestasis,True,True,5
4515,Peptic Ulcer Disease,Peptic Ulcer Disease,True,True,6
1856,Hepatitis C,Hepatitis C,True,True,6
2019,Acne,Acne,True,True,8
4191,Bronchial Asthma,Bronchial Asthma,True,True,7
1554,Hyperthyroidism,Hyperthyroidism,True,True,6
2818,Varicose Veins,Varicose Veins,True,True,6
1155,Hypoglycemia,Hypoglycemia,True,True,5
1452,Hepatitis D,Hepatitis D,True,True,5
1981,Osteoarthritis,Osteoarthritis,True,True,6
3062,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
2013,Acne,Acne,True,True,8
3620,Cervical Spondylosis,Cervical Spondylosis,True,True,6
4752,Acne,Acne,True,True,7
3091,Chickenpox,Chickenpox,True,True,5
4824,Pneumonia,Pneumonia,True,True,5
4844,AIDS,AIDS,True,True,7
1654,Allergy,Allergy,True,True,10
2475,Malaria,Malaria,True,True,5
3873,Hepatitis A,Hepatitis A,True,True,5
1869,Hepatitis D,Hepatitis D,True,True,5
78,Diabetes ,Diabetes ,True,True,5
3723,Hypoglycemia,Hypoglycemia,True,True,5
4531,Hepatitis C,Hepatitis C,True,True,6
4813,Chickenpox,Chickenpox,True,True,5
833,Allergy,Allergy,True,True,18
4029,Migraine,Migraine,True,True,6
1607,Acne,Acne,True,True,7
376,Acne,Acne,True,True,7
4024,AIDS,AIDS,True,True,7
3709,Hepatitis A,Hepatitis A,True,True,5
2155,Hypertension ,Hypertension ,True,True,5
649,Hepatitis E,Hepatitis E,True,True,4
4339,Osteoarthritis,Osteoarthritis,True,True,6
4361,Malaria,Malaria,True,True,5
2320,Pneumonia,Pneumonia,True,True,5
1149,Hyperthyroidism,Hyperthyroidism,True,True,6
4848,Hypertension ,Hypertension ,True,True,5
2743,Acne,Acne,True,True,7
2949,Urinary Tract Infection,Urinary Tract Infection,True,True,9
2582,Impetigo,Impetigo,True,True,6
101,Hypertension ,Hypertension ,True,True,14
773,Vertigo,Vertigo,True,True,6
3250,Migraine,Migraine,True,True,6
3760,Heart Attack,Heart Attack,True,True,6
4038,Hepatitis B,Hepatitis B,True,True,5
3577,Hypertension ,Hypertension ,True,True,5
2328,Pneumonia,Pneumonia,True,True,5
4717,GERD,GERD,True,True,6
1778,Paralysis (brain hemorrhage),Paralysis (brain hemorrhage),True,True,7
571,Chickenpox,Chickenpox,True,True,5
2338,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
3391,Heart Attack,Heart Attack,True,True,6
900,Gastroenteritis,Gastroenteritis,True,True,6
854,Chronic Cholestasis,Chronic Cholestasis,True,True,8
695,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
4719,Drug Reaction,Drug Reaction,True,True,6
1589,Arthritis,Arthritis,True,True,7
3006,Paralysis (brain hemorrhage),Paralysis (brain hemorrhage),True,True,7
4317,Cervical Spondylosis,Cervical Spondylosis,True,True,6
56,Peptic Ulcer Disease,Peptic Ulcer Disease,True,True,6
2826,Urinary Tract Infection,Urinary Tract Infection,True,True,9
1138,Hypothyroidism,Hypothyroidism,True,True,6
4487,Typhoid,Typhoid,True,True,5
774,Vertigo,Vertigo,True,True,9
1552,Hyperthyroidism,Arthritis,False,True,7
3759,Dimorphic Hemmorhoids (piles),Dimorphic Hemmorhoids (piles),True,True,8
4899,Hepatitis B,Hepatitis B,True,True,5
775,Vertigo,Vertigo,True,True,6
3831,Typhoid,Typhoid,True,True,5
4425,Urinary Tract Infection,Urinary Tract Infection,True,True,9
1314,Gastroenteritis,Gastroenteritis,True,True,6
4463,Arthritis,Arthritis,True,True,7
2765,Typhoid,Typhoid,True,True,5
2561,Hepatitis A,Hepatitis A,True,True,5
4220,Urinary Tract Infection,Urinary Tract Infection,True,True,9
3251,Cervical Spondylosis,Cervical Spondylosis,True,True,6
4264,Fungal Infection,Fungal Infection,True,True,5
184,Typhoid,Typhoid,True,True,5
1596,Vertigo,Vertigo,True,True,6
2015,Acne,Acne,True,True,7
337,Hypoglycemia,Hypoglycemia,True,True,5
3008,Malaria,Malaria,True,True,5
1662,GERD,GERD,True,True,6
2368,Hypothyroidism,Hypothyroidism,True,True,6
4850,Cervical Spondylosis,Cervical Spondylosis,True,True,6
4324,Hepatitis A,Hepatitis A,True,True,5
3029,Vertigo,Vertigo,True,True,6
3537,Migraine,Migraine,True,True,6
3075,Fungal Infection,Fungal Infection,True,True,5
4390,Chronic Cholestasis,Chronic Cholestasis,True,True,5
47,Drug Reaction,Drug Reaction,True,True,6
593,Typhoid,Typhoid,True,True,5
1065,Alcoholic Hepatitis,Alcoholic Hepatitis,True,True,9
2934,Hepatitis E,Hepatitis E,True,True,4
4081,Hepatitis D,Hepatitis D,True,True,5
1196,Acne,Acne,True,True,7
473,AIDS,AIDS,True,True,20
